trade_code,lane_code,vessel_code,voyage_number,direction,vessel_capacity,reefer_capacity
TPT,AHX,ASDT,0064,E,860,86
TPT,AHX,ASDT,0064,W,860,86
TPT,AHX,ASDT,0065,E,860,86
TPT,AHX,ASDT,0065,W,860,86
TPT,AHX,KLZT,0048,E,860,86
TPT,AHX,KLZT,0048,W,860,86
TPT,AHX,KLZT,0049,E,860,86
TPT,AHX,KLZT,0049,W,860,86
TPT,AHX,KLZT,0050,E,860,86
TPT,AHX,KLZT,0050,W,860,86
TPT,AHX,KLZT,0051,E,860,86
TPT,AHX,KLZT,0051,W,860,86
TPT,AHX,KLZT,0052,E,860,86
TPT,AHX,KLZT,0052,W,860,86
TPT,AHX,KLZT,0053,E,860,86
TPT,AHX,KLZT,0053,W,860,86
TPT,AHX,KLZT,0054,E,860,86
TPT,AHX,KLZT,0054,W,860,86
TPT,AHX,KLZT,0055,E,860,86
TPT,AHX,KLZT,0055,W,860,86
TPT,AHX,KLZT,0056,E,860,86
TPT,AHX,KLZT,0056,W,860,86
TPT,AHX,NBDT,0991,W,860,86
TPT,AHX,NBDT,0992,E,860,86
TPT,AHX,NBDT,0992,W,860,86
TPT,AHX,NBDT,0993,E,860,86
TPT,AHX,NBDT,0993,W,860,86
TPT,AHX,NBDT,0994,E,860,86
TPT,AHX,NBDT,0994,W,860,86
TPT,AHX,NBDT,0995,E,860,86
TPT,AHX,NBDT,0995,W,860,86
TPT,AHX,NBDT,0996,E,860,86
TPT,AHX,NBDT,0996,W,860,86
TPT,AHX,NBDT,0997,E,860,86
TPT,AHX,NBDT,0997,W,860,86
TPT,AHX,NBDT,0998,E,860,86
TPT,AHX,NBDT,0998,W,860,86
TPT,AHX,NBDT,0999,E,860,86
TPT,AHX,NBDT,0999,W,860,86
TPT,AHX,TLHT,0072,E,860,86
TPT,AHX,TLHT,0072,W,860,86
TPT,AHX,TLHT,0073,E,860,86
TPT,AHX,TLHT,0073,W,860,86
TPT,AHX,TLHT,0074,E,860,86
TPT,AHX,TLHT,0074,W,860,86
TPT,AHX,TLHT,0075,E,860,86
TPT,AHX,TLHT,0075,W,860,86
TPT,AHX,TLHT,0076,E,860,86
TPT,AP1,SPBT,2433,W,1000,100
TPT,AP1,SPDT,2434,E,1000,100
TPT,AP1,SPDT,2434,W,1000,100
TPT,CP8,HERT,0050,E,9200,900
TPT,CP8,HERT,0050,W,9200,900
TPT,CP8,HERT,0051,E,9200,900
TPT,CP8,HERT,0051,W,9200,900
TPT,EC1,CNOT,0020,E,7400,500
TPT,EC1,CNOT,0020,W,7400,500
TPT,EC1,CNOT,0021,E,7200,630
TPT,EC1,CNOT,0021,W,7200,630
TPT,EC1,CNOT,0022,E,7200,630
TPT,EC1,CNOT,0022,W,7200,630
TPT,EC1,CNTT,0021,E,7350,700
TPT,EC1,CNTT,0021,W,7350,700
TPT,EC1,CNTT,0022,E,7350,700
TPT,EC1,CNTT,0022,W,7350,700
TPT,EC1,CNTT,0023,E,7350,700
TPT,EC1,CNTT,0023,W,7350,700
TPT,EC1,CNTT,0024,E,7350,700
TPT,EC1,CNTT,0024,W,7350,700
TPT,EC1,CRNT,0095,E,7200,630
TPT,EC1,CRNT,0098,E,7200,630
TPT,EC1,HERT,0053,E,9100,750
TPT,EC1,HERT,0053,W,9100,750
TPT,EC1,HERT,0054,E,7350,700
TPT,EC1,HERT,0054,W,7350,700
TPT,EC1,HERT,0055,E,7350,700
TPT,EC1,HERT,0055,W,7350,700
TPT,EC1,HLLT,0226,W,8200,800
TPT,EC1,HLLT,0227,E,8200,800
TPT,EC1,HLLT,0227,W,8200,800
TPT,EC1,HLLT,0228,E,8200,800
TPT,EC1,HLLT,0228,W,8200,800
TPT,EC1,HLLT,0229,E,8200,800
TPT,EC1,HLLT,0229,W,8200,800
TPT,EC1,HLLT,0230,E,8200,800
TPT,EC1,HLLT,0230,W,8200,800
TPT,EC1,LIAT,0063,E,8900,800
TPT,EC1,LIAT,0063,W,8900,800
TPT,EC1,LIAT,0064,E,8900,800
TPT,EC1,MCWT,0231,E,7200,630
TPT,EC1,MCWT,0231,W,7200,630
TPT,EC1,MCWT,0232,E,7200,630
TPT,EC1,MCWT,0232,W,7200,630
TPT,EC1,MCWT,0233,E,7200,630
TPT,EC1,MCWT,0233,W,7200,630
TPT,EC1,MCWT,0234,E,7200,630
TPT,EC1,MCWT,0234,W,7200,630
TPT,EC1,MCWT,0235,E,7200,630
TPT,EC1,MCWT,0235,W,7200,630
TPT,EC1,MCWT,0236,E,7200,630
TPT,EC1,MCWT,0236,W,7200,630
TPT,EC1,MITT,0068,E,7500,630
TPT,EC1,MITT,0068,W,7500,630
TPT,EC1,MITT,0069,E,7500,630
TPT,EC1,MITT,0069,W,7500,630
TPT,EC1,MITT,0070,E,10000,1000
TPT,EC1,MITT,0070,W,10000,1000
TPT,EC1,MITT,0071,E,7500,630
TPT,EC1,MITT,0071,W,7500,630
TPT,EC1,MITT,0072,E,7500,630
TPT,EC1,MITT,0073,E,7500,630
TPT,EC1,MITT,0073,W,7500,630
TPT,EC1,OCNT,0076,E,7350,700
TPT,EC1,OCNT,0076,W,7350,700
TPT,EC1,OCNT,0077,E,7350,700
TPT,EC1,OCNT,0077,W,7350,700
TPT,EC1,ONNT,0060,E,7500,630
TPT,EC1,ONNT,0060,W,7500,630
TPT,EC1,ONNT,0061,E,7500,630
TPT,EC1,ONNT,0061,W,7500,630
TPT,EC1,ONNT,0063,E,7500,630
TPT,EC1,ONNT,0063,W,7500,630
TPT,EC1,ONNT,0064,E,7500,630
TPT,EC1,ONNT,0064,W,7500,630
TPT,EC1,ONNT,0065,E,7500,630
TPT,EC1,ONNT,0065,W,7500,630
TPT,EC1,OTIT,0068,E,8200,800
TPT,EC1,OTIT,0068,W,8200,800
TPT,EC1,OTIT,0069,E,10000,1000
TPT,EC1,OURT,0100,E,8200,500
TPT,EC1,OURT,0100,W,8200,500
TPT,EC1,SADT,0078,E,8200,700
TPT,EC1,SADT,0078,W,8200,700
TPT,EC1,SADT,0079,E,10000,1000
TPT,EC1,SEYT,0505,E,8900,800
TPT,EC1,SEYT,0505,W,8900,800
TPT,EC1,SEYT,0506,E,10000,1000
TPT,EC1,SEYT,0506,W,10000,1000
TPT,EC1,SEYT,0507,E,10000,1000
TPT,EC1,SEYT,0507,W,10000,1000
TPT,EC1,SEYT,2505,E,10000,1000
TPT,EC1,SEYT,2505,W,10000,1000
TPT,EC1,SEYT,2506,E,10000,1000
TPT,EC1,SEYT,2506,W,10000,1000
TPT,EC1,SEYT,2507,E,10000,1000
TPT,EC1,SEYT,2507,W,10000,1000
TPT,EC1,SEYT,2520,E,10000,1000
TPT,EC1,SEYT,2520,W,10000,1000
TPT,EC1,TSTT,0050,E,9100,750
TPT,EC1,TSTT,0050,W,9100,750
TPT,EC1,TSTT,0051,E,7200,630
TPT,EC1,TSTT,0051,W,7200,630
TPT,EC1,TSTT,0052,E,7200,630
TPT,EC1,TSTT,0052,W,7200,630
TPT,EC1,TSTT,0053,E,7200,630
TPT,EC1,TSTT,0053,W,7200,630
TPT,EC2,CRNT,0097,E,12200,800
TPT,EC2,CRNT,0097,W,12200,800
TPT,EC2,HYZT,0042,E,12200,800
TPT,EC2,HYZT,0042,W,12200,800
TPT,EC2,HYZT,0043,E,9100,750
TPT,EC2,HYZT,0043,W,9100,750
TPT,EC2,HYZT,0044,E,12200,800
TPT,EC2,HYZT,0044,W,12200,800
TPT,EC2,HYZT,0045,E,9100,750
TPT,EC2,HYZT,0045,W,9100,750
TPT,EC2,OAQT,0030,E,12500,800
TPT,EC2,OAQT,0030,W,12500,800
TPT,EC2,OAQT,0031,E,12200,800
TPT,EC2,OAQT,0031,W,12200,800
TPT,EC2,OAQT,0032,E,12200,800
TPT,EC2,OAQT,0032,W,12200,800
TPT,EC2,OCBT,0523,E,12500,800
TPT,EC2,OCBT,0523,W,12500,800
TPT,EC2,OCBT,0524,E,12500,800
TPT,EC2,OCBT,0524,W,12500,800
TPT,EC2,OCBT,0525,E,12500,800
TPT,EC2,OCBT,0525,W,12500,800
TPT,EC2,OCBT,0526,E,12500,800
TPT,EC2,OCBT,0526,W,12500,800
TPT,EC2,OCBT,0527,E,12500,800
TPT,EC2,OCBT,0527,W,12500,800
TPT,EC2,OHWT,0032,E,12200,800
TPT,EC2,OHWT,0032,W,12200,800
TPT,EC2,OIIT,0033,E,12200,800
TPT,EC2,OIIT,0033,W,12200,800
TPT,EC2,OIIT,0034,E,12200,800
TPT,EC2,OIIT,0034,W,12200,800
TPT,EC2,OIIT,0035,E,12500,800
TPT,EC2,OIIT,0035,W,12500,800
TPT,EC2,OIIT,0036,E,12200,800
TPT,EC2,OIIT,0036,W,12200,800
TPT,EC2,OIIT,0037,E,12200,800
TPT,EC2,OIIT,0037,W,12200,800
TPT,EC2,ONGT,0027,E,12200,800
TPT,EC2,ONGT,0027,W,12200,800
TPT,EC2,ONLT,0037,E,12200,800
TPT,EC2,ONLT,0037,W,12200,800
TPT,EC2,ONLT,0038,E,12200,800
TPT,EC2,ONLT,0038,W,12200,800
TPT,EC2,ONLT,0039,E,12500,800
TPT,EC2,ONLT,0039,W,12500,800
TPT,EC2,ONLT,0040,E,12200,800
TPT,EC2,ONLT,0040,W,12200,800
TPT,EC2,ONLT,0041,E,12200,800
TPT,EC2,ONLT,0041,W,12200,800
TPT,EC2,ONNT,0062,E,7500,630
TPT,EC2,ONNT,0062,W,7500,630
TPT,EC2,ONPT,0019,E,12200,800
TPT,EC2,ONPT,0019,W,12200,800
TPT,EC2,ONPT,0020,E,12200,800
TPT,EC2,ONPT,0020,W,12200,800
TPT,EC2,ONPT,0021,E,12500,800
TPT,EC2,ONPT,0021,W,12500,800
TPT,EC2,ONPT,0022,E,12200,800
TPT,EC2,ONPT,0022,W,12200,800
TPT,EC2,ONPT,0023,E,12200,800
TPT,EC2,ONPT,0023,W,12200,800
TPT,EC2,ONYT,0020,E,12200,800
TPT,EC2,ONYT,0020,W,12200,800
TPT,EC2,OSTT,0025,E,12200,800
TPT,EC2,OSTT,0025,W,12200,800
TPT,EC2,OSWT,0030,E,12200,800
TPT,EC2,OSWT,0030,W,12200,800
TPT,EC2,OSWT,0031,E,12200,800
TPT,EC2,OSWT,0031,W,12200,800
TPT,EC2,OSWT,0032,E,12200,800
TPT,EC2,OWLT,0029,E,12200,800
TPT,EC2,OWLT,0029,W,12200,800
TPT,EC2,OWLT,0030,E,12200,800
TPT,EC2,OWLT,0030,W,12200,800
TPT,EC2,OWLT,0031,E,12200,800
TPT,EC2,OWLT,0031,W,12200,800
TPT,EC2,OWLT,0032,E,12200,800
TPT,EC2,OWLT,0032,W,12200,800
TPT,EC2,OWLT,0033,E,12200,800
TPT,EC2,OWLT,0033,W,12200,800
TPT,EC2,SBFT,0074,E,8900,800
TPT,EC2,SBFT,0074,W,8900,800
TPT,EC2,SBFT,0075,E,12200,800
TPT,EC2,SBFT,0075,W,12200,800
TPT,EC2,STFT,0001,E,12500,800
TPT,EC2,STFT,0001,W,12500,800
TPT,EC2,STFT,0002,E,12500,800
TPT,EC2,STFT,0002,W,12500,800
TPT,EC3,CRET,0034,E,12200,800
TPT,EC3,CRET,0034,W,12200,800
TPT,EC3,CRET,0035,E,12200,800
TPT,EC3,CRET,0035,W,12200,800
TPT,EC3,EAOT,0034,E,12200,800
TPT,EC3,EAOT,0034,W,12200,800
TPT,EC3,EAOT,0035,E,12200,800
TPT,EC3,EAOT,0035,W,12200,800
TPT,EC3,EAOT,0036,E,12200,800
TPT,EC3,EAOT,0036,W,12200,800
TPT,EC3,EAOT,0037,E,12200,800
TPT,EC3,EAOT,0037,W,12200,800
TPT,EC3,EAOT,0038,E,12200,800
TPT,EC3,EAOT,0038,W,12200,800
TPT,EC3,MOBT,0029,E,12500,800
TPT,EC3,MOBT,0029,W,12500,800
TPT,EC3,MOBT,0030,E,12500,800
TPT,EC3,MOBT,0030,W,12500,800
TPT,EC3,MOBT,0031,E,12500,800
TPT,EC3,MOBT,0031,W,12500,800
TPT,EC3,MOBT,0032,E,12500,800
TPT,EC3,MOBT,0032,W,12500,800
TPT,EC3,MXNT,0042,E,12500,800
TPT,EC3,MXNT,0042,W,12500,800
TPT,EC3,MXNT,0043,E,12500,800
TPT,EC3,MXNT,0043,W,12500,800
TPT,EC3,MXNT,0044,E,12500,800
TPT,EC3,MXNT,0044,W,12500,800
TPT,EC3,MXNT,0045,E,12500,800
TPT,EC3,MXNT,0045,W,12500,800
TPT,EC3,MXNT,0046,E,12500,800
TPT,EC3,MXNT,0046,W,12500,800
TPT,EC3,NCFT,0029,E,12200,800
TPT,EC3,NCFT,0029,W,12200,800
TPT,EC3,NCFT,0030,E,12200,800
TPT,EC3,NCFT,0030,W,12200,800
TPT,EC3,NCFT,0031,E,12500,800
TPT,EC3,NCFT,0031,W,12500,800
TPT,EC3,NCFT,0032,E,12200,800
TPT,EC3,NCFT,0032,W,12200,800
TPT,EC3,NCMT,0027,E,12500,800
TPT,EC3,NCMT,0027,W,12500,800
TPT,EC3,NCMT,0028,E,12500,800
TPT,EC3,NCMT,0028,W,12500,800
TPT,EC3,NCMT,0029,E,12500,800
TPT,EC3,NCMT,0029,W,12500,800
TPT,EC3,NCMT,0030,E,12500,800
TPT,EC3,NCMT,0030,W,12500,800
TPT,EC3,OAQT,0028,E,12200,800
TPT,EC3,OAQT,0028,W,12200,800
TPT,EC3,OAQT,0029,E,12200,800
TPT,EC3,OAQT,0029,W,12200,800
TPT,EC3,ODDT,0026,E,12500,800
TPT,EC3,ODDT,0026,W,12500,800
TPT,EC3,ODDT,0027,E,12500,800
TPT,EC3,ODDT,0027,W,12500,800
TPT,EC3,ODDT,0028,E,12500,800
TPT,EC3,ODDT,0028,W,12500,800
TPT,EC3,ODDT,0029,E,12500,800
TPT,EC3,ODDT,0029,W,12500,800
TPT,EC3,OEIT,0027,E,12500,800
TPT,EC3,OEIT,0027,W,12500,800
TPT,EC3,OEIT,0028,E,12500,800
TPT,EC3,OEIT,0028,W,12500,800
TPT,EC3,OEIT,0029,E,12500,800
TPT,EC3,OEIT,0029,W,12500,800
TPT,EC3,OHWT,0033,E,12200,800
TPT,EC3,OHWT,0033,W,12200,800
TPT,EC3,OHWT,0034,E,12200,800
TPT,EC3,OHWT,0034,W,12200,800
TPT,EC3,OHWT,0035,E,12200,800
TPT,EC3,OHWT,0035,W,12200,800
TPT,EC3,OMIT,0041,E,12500,800
TPT,EC3,OMIT,0041,W,12500,800
TPT,EC3,OMIT,0042,E,12500,800
TPT,EC3,OMIT,0044,E,12500,800
TPT,EC3,OMIT,0044,W,12500,800
TPT,EC3,OMIT,0045,E,12500,800
TPT,EC3,OMIT,0045,W,12500,800
TPT,EC3,OMLT,0043,E,12500,800
TPT,EC3,OMLT,0043,W,12500,800
TPT,EC3,OMLT,0044,E,12500,800
TPT,EC3,OMLT,0044,W,12500,800
TPT,EC3,OMLT,0045,E,12500,800
TPT,EC3,OMLT,0045,W,12500,800
TPT,EC3,OMLT,0046,E,12500,800
TPT,EC3,OMLT,0046,W,12500,800
TPT,EC3,OMNT,0026,E,12500,800
TPT,EC3,OMNT,0026,W,12500,800
TPT,EC3,OMNT,0027,E,12500,800
TPT,EC3,OMNT,0027,W,12500,800
TPT,EC3,OMNT,0028,E,12500,800
TPT,EC3,OMNT,0028,W,12500,800
TPT,EC3,OMNT,0029,E,12500,800
TPT,EC3,OMNT,0029,W,12500,800
TPT,EC3,ONGT,0028,E,12200,800
TPT,EC3,ONGT,0028,W,12200,800
TPT,EC3,ONGT,0029,E,12500,800
TPT,EC3,ONGT,0029,W,12500,800
TPT,EC3,ONGT,0030,E,12200,800
TPT,EC3,ONGT,0030,W,12200,800
TPT,EC3,ONLT,1040,E,12500,800
TPT,EC3,ONLT,1040,W,12500,800
TPT,EC3,ONLT,1041,E,12500,800
TPT,EC3,ONLT,1041,W,12500,800
TPT,EC3,ONYT,0021,E,12200,800
TPT,EC3,ONYT,0021,W,12200,800
TPT,EC3,OONT,0041,E,12500,800
TPT,EC3,OONT,0041,W,12500,800
TPT,EC3,OONT,0042,E,12500,800
TPT,EC3,OONT,0042,W,12500,800
TPT,EC3,OONT,0043,E,12500,800
TPT,EC3,OONT,0043,W,12500,800
TPT,EC3,OONT,0044,E,12500,800
TPT,EC3,OONT,0044,W,12500,800
TPT,EC3,OTNT,0041,E,12500,800
TPT,EC3,OTNT,0041,W,12500,800
TPT,EC3,OTNT,0042,E,12500,800
TPT,EC3,OTNT,0042,W,12500,800
TPT,EC3,OTNT,0043,E,12500,800
TPT,EC3,OTNT,0043,W,12500,800
TPT,EC3,OTNT,0044,E,12500,800
TPT,EC3,OTNT,0044,W,12500,800
TPT,EC3,OTNT,0045,E,12500,800
TPT,EC3,OTNT,0045,W,12500,800
TPT,EC3,OWRT,0026,E,12200,800
TPT,EC3,OWRT,0026,W,12200,800
TPT,EC3,OWRT,0027,E,12200,800
TPT,EC3,OWRT,0027,W,12200,800
TPT,EC3,OWRT,0028,E,12200,800
TPT,EC3,OWRT,0028,W,12200,800
TPT,EC3,OWRT,0029,E,12200,800
TPT,EC3,OWRT,0029,W,12200,800
TPT,EC3,ZELT,0019,E,12500,800
TPT,EC3,ZELT,0019,W,12500,800
TPT,EC4,CIKT,0010,W,7350,700
TPT,EC4,CIKT,0011,E,7350,700
TPT,EC4,CIKT,0011,W,7350,700
TPT,EC4,CIKT,0012,E,6100,500
TPT,EC4,CIKT,0012,W,6100,500
TPT,EC4,CIKT,0013,E,6100,500
TPT,EC4,CIKT,0013,W,6100,500
TPT,EC4,CMJT,0062,E,7200,630
TPT,EC4,CMJT,0062,W,7200,630
TPT,EC4,CMJT,0063,E,7200,630
TPT,EC4,CMJT,0063,W,7200,630
TPT,EC4,CMJT,0064,E,7200,630
TPT,EC4,CMJT,0064,W,7200,630
TPT,EC4,CMJT,0065,E,7200,630
TPT,EC4,CMJT,0065,W,7200,630
TPT,EC4,CMJT,0066,E,7200,630
TPT,EC4,CMJT,0066,W,7200,630
TPT,EC4,CNTT,0019,E,7350,700
TPT,EC4,CNTT,0019,W,7350,700
TPT,EC4,OCNT,0072,E,7200,630
TPT,EC4,OCNT,0072,W,7200,630
TPT,EC4,OCNT,0073,E,7200,630
TPT,EC4,OCNT,0073,W,7200,630
TPT,EC4,OCNT,0074,E,7200,630
TPT,EC4,OEAT,0082,E,6500,500
TPT,EC4,OEAT,0082,W,6500,500
TPT,EC4,OEAT,0083,E,6200,500
TPT,EC4,OEAT,0083,W,6200,500
TPT,EC4,OEAT,0084,E,7200,630
TPT,EC4,OEAT,0084,W,7200,630
TPT,EC4,OEAT,0085,E,7200,630
TPT,EC4,OEAT,0085,W,7200,630
TPT,EC4,OILT,0011,E,7200,630
TPT,EC4,OILT,0011,W,7200,630
TPT,EC4,OILT,0012,E,6100,500
TPT,EC4,OILT,0012,W,6100,500
TPT,EC4,OMDT,0075,E,6200,500
TPT,EC4,OMDT,0075,W,6200,500
TPT,EC4,OMDT,0076,E,6200,500
TPT,EC4,OMDT,0076,W,6200,500
TPT,EC4,OMDT,0077,E,6500,500
TPT,EC4,OMDT,0077,W,6500,500
TPT,EC4,OMDT,0078,E,6200,500
TPT,EC4,OMDT,0078,W,6200,500
TPT,EC4,OMST,0102,E,7200,630
TPT,EC4,OMST,0102,W,7200,630
TPT,EC4,OMST,0103,E,7200,630
TPT,EC4,OMST,0103,W,7200,630
TPT,EC4,OMST,0104,E,7200,630
TPT,EC4,OMST,0104,W,7200,630
TPT,EC4,OMST,0105,E,7200,630
TPT,EC4,OMST,0105,W,7200,630
TPT,EC4,ONMT,0073,E,6200,500
TPT,EC4,ONMT,0073,W,6200,500
TPT,EC4,RBTT,0001,E,7750,1062
TPT,EC4,RBTT,0001,W,7750,1062
TPT,EC4,RBTT,0002,E,7750,1062
TPT,EC4,RBTT,0002,W,7750,1062
TPT,EC4,RBTT,0003,E,6100,500
TPT,EC4,RBTT,0003,W,6100,500
TPT,EC4,RBTT,0004,E,6100,500
TPT,EC4,RBTT,0004,W,6100,500
TPT,EC5,NCFT,0028,W,12500,800
TPT,EC5,NCMT,0026,W,12500,800
TPT,EC5,OAQT,0027,W,12500,800
TPT,EC5,ODDT,0025,W,12500,800
TPT,EC5,OHWT,0031,E,12500,800
TPT,EC5,OHWT,0031,W,12500,800
TPT,EC5,OMNT,0025,E,12500,800
TPT,EC5,OMNT,0025,W,12500,800
TPT,EC5,ONGT,0026,W,12500,800
TPT,EC5,ONPT,0018,E,12500,800
TPT,EC5,ONPT,0018,W,12500,800
TPT,EC6,CMJT,0061,E,7200,630
TPT,EC6,CMJT,0061,W,7200,630
TPT,EC6,MEET,0099,E,7200,630
TPT,EC6,MEET,0099,W,7200,630
TPT,EC6,OCNT,0071,E,7200,630
TPT,EC6,OCNT,0071,W,7200,630
TPT,EC6,OIST,0076,E,6200,500
TPT,EC6,OMFT,0078,W,6200,500
TPT,EC6,OMFT,0079,E,6200,500
TPT,EC6,OMJT,0016,W,6200,500
TPT,EC6,ONMT,0072,W,6200,500
TPT,EC6,OXMT,0072,E,6200,500
TPT,EC6,OXMT,0072,W,6200,500
TPT,EC6,TIVT,0071,W,6200,500
TPT,EXW,BYBT,0210,E,,
TPT,EXW,BYBT,0210,W,,
TPT,EXW,MXQT,0095,W,,
TPT,EXW,NDDT,0091,E,,
TPT,EXW,NDDT,0091,W,,
TPT,EXW,OMJT,0018,E,,
TPT,EXW,OMJT,0018,W,,
TPT,EXW,PXET,0001,E,,
TPT,EXW,PXET,0001,W,,
TPT,FP1,CRNT,0095,W,7200,630
TPT,FP1,CRNT,0096,E,7200,630
TPT,FP1,CRNT,0096,W,7200,630
TPT,FP1,HKGT,0085,E,8200,800
TPT,FP1,HKGT,0085,W,8200,800
TPT,FP1,HKGT,0086,E,8200,800
TPT,FP1,HKGT,0086,W,8200,800
TPT,FP1,HKGT,0087,E,8200,800
TPT,FP1,HKGT,0087,W,8200,800
TPT,FP1,HLLT,0224,E,8200,800
TPT,FP1,HLLT,0224,W,8200,800
TPT,FP1,HLLT,0225,E,8200,800
TPT,FP1,HLLT,0225,W,8200,800
TPT,FP1,HLLT,0226,E,8200,800
TPT,FP1,HMIT,0081,W,8200,800
TPT,FP1,HMIT,0082,E,8200,800
TPT,FP1,HMIT,0082,W,8200,800
TPT,FP1,HMIT,0083,E,8200,800
TPT,FP1,HMIT,0083,W,8200,800
TPT,FP1,HMIT,0084,E,8200,800
TPT,FP1,HMIT,0084,W,8200,800
TPT,FP1,HSMT,0085,W,8200,800
TPT,FP1,HSMT,0086,E,8200,800
TPT,FP1,HSMT,0086,W,8200,800
TPT,FP1,HSMT,0087,E,8200,800
TPT,FP1,HSMT,0087,W,8200,800
TPT,FP1,HSMT,0088,E,8200,800
TPT,FP1,HSMT,0088,W,8200,800
TPT,FP1,HSMT,0089,E,8200,800
TPT,FP1,HSMT,0089,W,8200,800
TPT,FP1,HUET,0096,W,8200,800
TPT,FP1,HUET,0097,E,8200,800
TPT,FP1,NOCT,0078,E,8200,784
TPT,FP1,NOCT,0078,W,8200,784
TPT,FP1,NOCT,0079,E,8200,784
TPT,FP1,NOCT,0079,W,8200,784
TPT,FP1,NOCT,0080,E,8200,784
TPT,FP1,NOCT,0080,W,8200,784
TPT,FP1,NOCT,0081,E,8200,784
TPT,FP1,NOCT,0081,W,8200,784
TPT,FP1,NONT,0078,W,8200,784
TPT,FP1,NONT,0079,E,8200,784
TPT,FP1,NONT,0079,W,8200,784
TPT,FP1,NONT,0080,E,8200,784
TPT,FP1,NONT,0080,W,8200,784
TPT,FP1,NONT,0081,E,8200,784
TPT,FP1,NONT,0081,W,8200,784
TPT,FP1,NVET,0083,E,8200,800
TPT,FP1,NVET,0083,W,8200,800
TPT,FP1,NVET,0084,E,8200,800
TPT,FP1,NVET,0084,W,8200,800
TPT,FP1,NVET,0085,E,8200,800
TPT,FP1,NVET,0085,W,8200,800
TPT,FP1,NVOT,0086,E,8200,800
TPT,FP1,NVOT,0086,W,8200,800
TPT,FP1,NVOT,0087,E,8200,800
TPT,FP1,NVOT,0087,W,8200,800
TPT,FP1,NVOT,0088,E,8200,800
TPT,FP1,NVOT,0088,W,8200,800
TPT,FP1,NVOT,0089,E,8200,800
TPT,FP1,NVOT,0089,W,8200,800
TPT,FP1,NVST,0079,W,8200,800
TPT,FP1,NVST,0080,E,8200,800
TPT,FP1,NVST,0080,W,8200,800
TPT,FP1,NVST,0081,E,8200,800
TPT,FP1,NVST,0081,W,8200,800
TPT,FP1,NVST,0082,E,8200,800
TPT,FP1,NVST,0082,W,8200,800
TPT,FP1,NVST,0083,E,8200,800
TPT,FP1,OCNT,0074,W,8200,800
TPT,FP1,OCNT,0075,E,8200,800
TPT,FP1,OCNT,0075,W,8200,800
TPT,FP1,OCNT,0076,E,8200,800
TPT,FP1,OEHT,0096,W,8200,800
TPT,FP1,OEHT,0097,E,8200,800
TPT,FP1,OEHT,0097,W,8200,800
TPT,FP1,OEHT,0098,E,8200,800
TPT,FP1,OEHT,0098,W,8200,800
TPT,FP1,OEHT,0099,E,8200,800
TPT,FP1,OHHT,0093,W,8200,800
TPT,FP1,OHHT,0094,E,8200,800
TPT,FP1,OHHT,0094,W,8200,800
TPT,FP1,OHHT,0095,E,8200,800
TPT,FP1,OHHT,0095,W,8200,800
TPT,FP1,OHHT,0096,E,8200,800
TPT,FP1,OHHT,0096,W,8200,800
TPT,FP1,OHIT,0061,E,8200,800
TPT,FP1,OHIT,0061,W,8200,800
TPT,FP1,OHIT,0062,W,8200,800
TPT,FP1,OHIT,0063,E,8200,800
TPT,FP1,OHIT,0063,W,8200,800
TPT,FP1,OHIT,0064,E,8200,800
TPT,FP1,OHIT,0064,W,8200,800
TPT,FP1,OHNT,0097,E,8200,800
TPT,FP1,OHNT,0097,W,8200,800
TPT,FP1,OHNT,0098,E,8200,800
TPT,FP1,OHNT,0098,W,8200,800
TPT,FP1,OHNT,0099,E,8200,800
TPT,FP1,OHNT,0099,W,8200,800
TPT,FP1,OHNT,0100,E,8200,800
TPT,FP1,OHNT,0100,W,8200,800
TPT,FP1,OHOT,0051,W,8200,800
TPT,FP1,OHOT,0052,E,8200,800
TPT,FP1,OHOT,0052,W,8200,800
TPT,FP1,OHOT,0053,E,8200,800
TPT,FP1,OHOT,0053,W,8200,800
TPT,FP1,OHOT,0054,E,8200,800
TPT,FP1,OHOT,0054,W,8200,800
TPT,FP1,OHOT,0055,E,8200,800
TPT,FP1,OHRT,0099,E,8200,800
TPT,FP1,OHRT,0099,W,8200,800
TPT,FP1,OHRT,0100,E,8200,800
TPT,FP1,OHRT,0100,W,8200,800
TPT,FP1,OHST,0059,E,8200,800
TPT,FP1,OHST,0059,W,8200,800
TPT,FP1,OHST,0060,W,8200,800
TPT,FP1,OHST,0061,E,8200,800
TPT,FP1,OHST,0061,W,8200,800
TPT,FP1,OHST,0062,E,8200,800
TPT,FP1,OHST,0062,W,8200,800
TPT,FP1,ONZT,0058,E,8200,800
TPT,FP1,ONZT,0058,W,8200,800
TPT,FP1,ONZT,0059,E,8200,800
TPT,FP1,ONZT,0059,W,8200,800
TPT,FP1,ONZT,0060,E,8200,800
TPT,FP1,ONZT,0060,W,8200,800
TPT,FP1,ONZT,0061,E,8200,800
TPT,FP1,ONZT,0061,W,8200,800
TPT,FP1,OOHT,0073,W,8200,784
TPT,FP1,OOHT,0074,E,8200,784
TPT,FP1,OOHT,0074,W,8200,784
TPT,FP1,OOHT,0075,E,8200,784
TPT,FP1,OOHT,0075,W,8200,784
TPT,FP1,OOHT,0076,E,8200,784
TPT,FP1,OOHT,0076,W,8200,784
TPT,FP1,OOLT,0076,E,8200,784
TPT,FP1,OOLT,0076,W,8200,784
